Title,Location,Company,Salary,,SearchURL,URL,SQL,Hadoop,Oracle,Excel,Teradata,DB2,Qlik,SAS,Agile,Scrum,Statistics,PowerPoint,Python,Matlab,SQL Server,SSRS,ETL
Tableu/Microstrategy Reports Manager Atlanta GA; $ 79/hr W2 CTH,"Atlanta, GA",Beechwood Computing Ltd,$ 79/hr W2 CTH,FALSE,,https://www.dice.com/jobs/detail/Tableu%26%2347Microstrategy-Reports-Manager-Atlanta-GA%3B-%24-79%26%2347hr-W2-CTH-Beechwood-Computing-Ltd-Atlanta-GA-30301/beeca002/KDL4991557?icid=sr358-12p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Systems Analyst--Trumbull, CT","Trumbull, CT",,$65+/hr.,FALSE,,https://www.dice.com/jobs/detail/Systems-Analyst%26%2345%26%2345Trumbull%2C-CT-Edge-Technology-Services%2C-Inc.-Trumbull-CT-06611/Edgeny/568944?icid=sr359-12p&q=Tableau&l=,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Teradata Developer (Healthcare Exp.),"Bloomfield, CT",VLink Inc,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Teradata-Developer-%28Healthcare-Exp.%29-VLink-Inc-Bloomfield-CT-06002/RTL109178/357144?icid=sr360-12p&q=Tableau&l=,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"SAS Developer - ETL, Shell scripting, SAS grid, Linux, Oracle Mortgage exp","Washington, DC","ETL, Shell scripting, SAS grid, Linux, Oracle Mortgage exp",Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/SAS-Developer-%26%2345-ETL%2C-Shell-scripting%2C-SAS-grid%2C-Linux%2C-Oracle-Mortgage-exp-Kavaliro-Washington-DC-20016/10411514/KRO645?icid=sr361-13p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Sr. Systems Engineer--Operations--Stamford, CT","Stamford, CT",,$70 to $75/hr. W2,FALSE,,https://www.dice.com/jobs/detail/Sr.-Systems-Engineer%26%2345%26%2345Operations%26%2345%26%2345Stamford%2C-CT-Edge-Technology-Services%2C-Inc.-Stamford-CT-06904/Edgeny/259432?icid=sr362-13p&q=Tableau&l=,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Data Analyst - Excel - VA,"Richmond, VA",Excel,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Data-Analyst-%26%2345-Excel-%26%2345-VA-ICONMA-Richmond-VA-23238/iconma/DAExcelVA?icid=sr364-13p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Senior Data Analyst - Google Analytics, Site Catalyst","Santa Monica, CA","Google Analytics, Site Catalyst","$110,000.00 to $140,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/Senior-Data-Analyst-%26%2345-Google-Analytics%2C-Site-Catalyst-Robert-Half-Technology-Santa-Monica-CA-90401/rhalfint/00320-164166?icid=sr365-13p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Business Intelligence Lead | ETL Lead,"El Segundo, CA",Robert Half Technology,"$125,000.00 to $140,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-Lead-%7C-ETL-Lead-Robert-Half-Technology-El-Segundo-CA-90245/rhalfint/00320-163533?icid=sr366-13p&q=Tableau&l=,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
BI/Data Specialist,"Boston, MA",Eliassen Group,"$125,000.00 to $140,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/BI%26%2347Data-Specialist-Eliassen-Group-Boston-MA-02117/cxelisen/Eliassen_25599-631?icid=sr368-13p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BI Reports Developer (SSRS SSIS SSAS),"Hawthorne, CA",Volt,"$125,000.00 to $140,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/BI-Reports-Developer-%28SSRS-SSIS-SSAS%29-Volt-Hawthorne-CA-90250/cxvolt/J3G2WY641RVHC39DZZ9?icid=sr369-13p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Business Intelligence Developer (SSRS SSIS SSAS SQL 2012/2008R2),"Hawthorne, CA",Volt,"$125,000.00 to $140,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-Developer-%28SSRS-SSIS-SSAS-SQL-2012%26%23472008R2%29-Volt-Hawthorne-CA-90250/cxvolt/J3L3SS6PW8HB459K6CT?icid=sr370-13p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
IT-Senior Software Systems Engineer,"Basking Ridge, NJ",Senior Software Systems Engineer,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/IT%26%2345Senior-Software-Systems-Engineer-Matrix-Resources-Basking-Ridge-NJ-07920/matrixga/55762434?icid=sr371-13p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AML Business Analyst,"New York, NY",Vertiv,120000,TRUE,,https://www.dice.com/jobs/detail/AML-Business-Analyst-Vertiv-New-York-NY-10001/90900593/299030?icid=sr374-13p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SQL Database Developer / Business Intelligence - Data-warehousing Developer,"Durham, NC",Data,$Best,FALSE,,https://www.dice.com/jobs/detail/SQL-Database-Developer-%26%2347-Business-Intelligence-%26%2345-Data%26%2345warehousing-Developer-PlanetPro%2C-Inc-Durham-NC-27709/planetca/SAR_DA_TBU_ED?icid=sr377-13p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Business systems analyst- Life sciences and IMS Data,"Redwood City, CA",Life sciences and IMS Data,0,TRUE,,https://www.dice.com/jobs/detail/Business-systems-analyst%26%2345-Life-sciences-and-IMS-Data-Innovative-Intelligent-Solutions-Redwood-City-CA-94061/10325805/329336?icid=sr378-13p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Business Analyst,"Southborough, MA","TEKsystems, Inc.",0,TRUE,,https://www.dice.com/jobs/detail/Business-Analyst-TEKsystems%2C-Inc.-Southborough-MA-01772/10105424/5503193-186?icid=sr380-13p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Business Analyst,"Southborough, MA","TEKsystems, Inc.",0,TRUE,,https://www.dice.com/jobs/detail/Business-Analyst-TEKsystems%2C-Inc.-Southborough-MA-01772/10105424/5503193-278?icid=sr381-13p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Business Analysis Sr. Advisor,"Round Rock, TX",Dell,Competitive,FALSE,,https://www.dice.com/jobs/detail/Business-Analysis-Sr.-Advisor-Dell-Round-Rock-TX-78664/delliirc/A-15001057?icid=sr384-13p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Manager - Advanced Analytics Enablement Visualization,"Los Angeles, CA",Advanced Analytics Enablement Visualization,Competitive,FALSE,,https://www.dice.com/jobs/detail/Manager-%26%2345-Advanced-Analytics-Enablement-Visualization-Deloitte-Los-Angeles-CA-90001/10106525/20821412000005552?icid=sr386-13p&q=Tableau&l=,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Internal Audit Data Specialist - Senior Consultant,"San Francisco, CA",Senior Consultant,Competitive,FALSE,,https://www.dice.com/jobs/detail/Internal-Audit-Data-Specialist-%26%2345-Senior-Consultant-Deloitte-San-Francisco-CA-94101/10106525/19948222000005582?icid=sr387-13p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Information & Technical Support Associate  Business &,"New York, NY",Federal Reserve Bank,-,FALSE,,https://www.dice.com/jobs/detail/Information-%26-Technical-Support-Associate--Business-%26-Federal-Reserve-Bank-New-York-NY-10259/frbnyc/244390?icid=sr388-13p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sr. SAP Data Services (Full time resource),"Chicago, IL",TekLink International Inc.,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Sr.-SAP-Data-Services-%28Full-time-resource%29-TekLink-International-Inc.-Chicago-IL-60601/10113884/223686?icid=sr389-13p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Data Analyst - Perm - Spartanburg, SC","Spartanburg, SC",Perm,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Data-Analyst-%26%2345-Perm-%26%2345-Spartanburg%2C-SC-Trade-Street-Consulting-Spartanburg-SC-29303/10290091/214771?icid=sr391-14p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Corporate Transportation Engineering Manager,"Seattle, WA",Amazon,Market,FALSE,,https://www.dice.com/jobs/detail/Corporate-Transportation-Engineering-Manager-Amazon-Seattle-WA-98101/amaWWcsLO/346304?icid=sr392-14p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Manager - Analytics,"Bridgewater, NJ",Analytics,Market,FALSE,,https://www.dice.com/jobs/detail/Manager-%26%2345-Analytics-Cognizant-Technology-Solutions-Bridgewater-NJ-08807/aces/00016157281?icid=sr393-14p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Lead Informatica/ETL Developer,"Boston, MA","DentaQuest, Inc.",Competitive,FALSE,,https://www.dice.com/jobs/detail/Lead-Informatica%26%2347ETL-Developer-DentaQuest%2C-Inc.-Boston-MA-02110/10124464/2013-703?icid=sr395-14p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Peoplesoft/Cognos Finance Reporting & Analytics Lead,"Lincolnshire, IL",Aon,-,FALSE,,https://www.dice.com/jobs/detail/Peoplesoft%26%2347Cognos-Finance-Reporting-%26-Analytics-Lead-Aon-Lincolnshire-IL-60069/10481260B/2404364?icid=sr396-14p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Developer-March 2016--350--450 p/d-4 POSITIONS Job,West Midlands,Mar-16,Competitive,FALSE,,https://www.dice.com/jobs/detail/Developer%26%2345March-2016%26%2345%26%2345350%26%2345%26%2345450-p%26%2347d%26%23454-POSITIONS-Job-Yoh%2C-A-Day-%26-Zimmermann-Company-West-Midlands--/yohbot/DZHReqDEV13055?icid=sr397-14p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
BI Architect,"Boston, MA","Computer Merchant, Ltd., The",Negotiable,FALSE,,https://www.dice.com/jobs/detail/BI-Architect-Computer-Merchant%2C-Ltd.%2C-The-Boston-MA-02216/cxtcml/16-00118?icid=sr399-14p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Hadoop Administrator,"Tempe, AZ",Allstate Insurance,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Hadoop-Administrator-Allstate-Insurance-Tempe-AZ-85281/RTX172370/9473?icid=sr400-14p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Business Intelligence Developer,"Washington, DC",BPM Bi Inc.,Market,FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-Developer-BPM-Bi-Inc.-Washington-DC-20002/90787496/362209?icid=sr401-14p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
BI Developer,"Erlanger, KY",Vision Information Technologies,Market,FALSE,,https://www.dice.com/jobs/detail/BI-Developer-Vision-Information-Technologies-Erlanger-KY-41018/10120771/BBBH66093-738?icid=sr404-14p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Business Intelligence Developer,"San Francisco, CA",Modis,Market,FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-Developer-Modis-San-Francisco-CA-94101/CXMODSFA2/US_EN_6_17195_49704232?icid=sr405-14p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
SQL BI (Business Intelligence) Developer,"Trumbull, CT",Task Management Inc,$100-120k base/bonus,FALSE,,https://www.dice.com/jobs/detail/SQL-BI-%28Business-Intelligence%29-Developer-Task-Management-Inc-Trumbull-CT-06611/taskman/971595?icid=sr406-14p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Managing Director, Data Operations","Phoenix, AZ",Charles Schwab,0.0000 - 0.0000,FALSE,,https://www.dice.com/jobs/detail/Managing-Director%2C-Data-Operations-Charles-Schwab-Phoenix-AZ-85002/10228622P/20151119-3866?icid=sr407-14p&q=Tableau&l=,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Business Development Specialists,"Dallas, TX","iTech US, Inc.",Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Business-Development-Specialists-iTech-US%2C-Inc.-Dallas-TX-75252/10318003/8414900?icid=sr408-14p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Informatica ETL/Database Developer,"Mequon, WI",Skills Pipeline,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Informatica-ETL%26%2347Database-Developer-Skills-Pipeline-Mequon-WI-53092/90922710/00509?icid=sr409-14p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sharepoint Lead Developer,"New York, NY",Columbia Technology Corp,Competitive,FALSE,,https://www.dice.com/jobs/detail/Sharepoint-Lead-Developer-Columbia-Technology-Corp-New-York-NY-10138/10107624/359303?icid=sr411-14p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Engineering Manager,"Denver, CO","Computer Enterprises, Inc.","140,000-180,000/yr",FALSE,,https://www.dice.com/jobs/detail/Engineering-Manager-Computer-Enterprises%2C-Inc.-Denver-CO-80202/ceiam/313242?icid=sr412-14p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Decision Support/Data Analyst,"Encino, CA",Outsource Technical,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Decision-Support%26%2347Data-Analyst-Outsource-Technical-Encino-CA-91436/outca001/10237?icid=sr413-14p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Solutions Architect,"Denver, CO",The Judge Group,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Solutions-Architect-The-Judge-Group-Denver-CO-80002/cxjudgpa/471139?icid=sr414-14p&q=Tableau&l=,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
BI Developer,"Carmel, IN",Kforce Inc.,80000-100000 yearly,FALSE,,https://www.dice.com/jobs/detail/BI-Developer-Kforce-Inc.-Carmel-IN-46032/kforcecx/ITEQG1492651?icid=sr415-14p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Database Developer,"Colorado Springs, CO",Robert Half Technology,$40.00 to $60.00 per hour,FALSE,,https://www.dice.com/jobs/detail/Database-Developer-Robert-Half-Technology-Colorado-Springs-CO-80921/rhalfint/00600-118346?icid=sr416-14p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Database Developer,"Boston, MA",Robert Half Technology,$47.50 to $55.00 per hour,FALSE,,https://www.dice.com/jobs/detail/Database-Developer-Robert-Half-Technology-Boston-MA-02199/rhalfint/02100-141056?icid=sr417-14p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
BI Developer,"Nashville, TN",KBM Enterprises,$79-84K DOE,FALSE,,https://www.dice.com/jobs/detail/BI-Developer-KBM-Enterprises-Nashville-TN-37243/10111739/PD2-37523?icid=sr418-14p&q=Tableau&l=,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Sr. Data Analyst, Reporting and Visualization","San Francisco, CA",Granite Solutions Groupe,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Sr.-Data-Analyst%2C-Reporting-and-Visualization-Granite-Solutions-Groupe-San-Francisco-CA-94105/dlcon/BH6770?icid=sr419-14p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Senior Developer 4868,"Reston, VA",Queen Associates,$60/hour,FALSE,,https://www.dice.com/jobs/detail/Senior-Developer-4868-Queen-Associates-Reston-VA-20191/10101487a/349072?icid=sr420-14p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SharePoint / Reporting Developer,"Richmond, VA",ICONMA,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/SharePoint-%26%2347-Reporting-Developer-ICONMA-Richmond-VA-23238/iconma/SharepointDev?icid=sr421-15p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Data Analyst - Teradata & SQL | Portland, OR","Portland, OR","Teradata & SQL | Portland, OR",Negotiable,FALSE,,https://www.dice.com/jobs/detail/Data-Analyst-%26%2345-Teradata-%26-SQL-%7C-Portland%2C-OR-BICP-Portland-OR-97086/10311181/DATA5039?icid=sr424-15p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ETL Developer (Teradata) 4476820,"Portland, OR",Infogroup Northwest,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/ETL-Developer-%28Teradata%29-4476820-Infogroup-Northwest-Portland-OR-97086/infogrup/15791?icid=sr426-15p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Business Analyst,"Hopkinton, MA","ConsultNet, LLC",Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Business-Analyst-ConsultNet%2C-LLC-Hopkinton-MA-01748/cxcnetut/16-00206?icid=sr427-15p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sr. Report Manager,"Atlanta, GA",AVA Consulting,Competetive,FALSE,,https://www.dice.com/jobs/detail/Sr.-Report-Manager-AVA-Consulting-Atlanta-GA-30328/10125450/AVA4991557?icid=sr428-15p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Business Intelligence Developer,"Washington, DC","Information Unlimited, Inc.",DOE $71 - $97 Per Hour C2C,FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-Developer-Information-Unlimited%2C-Inc.-Washington-DC-20001/10366373/4294?icid=sr429-15p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Senior Business Intelligence Analyst (MSS Business Systems),"Atlanta, GA","Genuent, LLC",Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Senior-Business-Intelligence-Analyst-%28MSS-Business-Systems%29-Genuent%2C-LLC-Atlanta-GA-30301/10228513/16-00258?icid=sr430-15p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Web Developer,"Downingtown, PA",The Judge Group,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Web-Developer-The-Judge-Group-Downingtown-PA-19335/cxjudgpa/476364?icid=sr431-15p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Senior BI Developer,"Colorado Springs, CO",Blackstone Technology Group,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Senior-BI-Developer-Blackstone-Technology-Group-Colorado-Springs-CO-80903/bstone/BBBH6419-951?icid=sr432-15p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Front End/UI/Web Application Engineer?,"San Jose, CA",Randstad Technologies,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Front-End%26%2347UI%26%2347Web-Application-Engineer%26%2363-Randstad-Technologies-San-Jose-CA-95131/10115700a/459159?icid=sr433-15p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Data Visualization Consultant,"Newark, NJ","Hired by Matrix, Inc.",Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Data-Visualization-Consultant-Hired-by-Matrix%2C-Inc.-Newark-NJ-07102/mic/BBBH19633-638?icid=sr434-15p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Big Data / Hadoop Designer / Hadoop Architect / Cassandra Architect,"Jacksonville, FL",IDC Technologies,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Big-Data-%26%2347-Hadoop-Designer-%26%2347-Hadoop-Architect-%26%2347-Cassandra-Architect-IDC-Technologies-Jacksonville-FL-32099/10114879/352222?icid=sr435-15p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Microsoft BI | BI Developer | $95k-$100k | Atlanta, GA","Atlanta, GA","$100k | Atlanta, GA",Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Microsoft-BI-%7C-BI-Developer-%7C-%2495k%26%2345%24100k-%7C-Atlanta%2C-GA-Nigel-Frank-International-Inc.-Atlanta-GA-30301/10371697/AA113-269?icid=sr437-15p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Risk & Compliance Systems & Analytics Director,"New York, NY",PwC,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Risk-%26-Compliance-Systems-%26-Analytics-Director-PwC-New-York-NY-10001/10104943/75848BR-0?icid=sr438-15p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
